family_id,scenario_id,seed,run,arm_id,fixed_run_id,adaptive_run_id,deadline_miss_delta,sender_airtime_ratio,censored_mean_delta_us
obss_intensity,obss-intensity-qualification-p18,21042,1,str_mlo_nmaxinflights_1,ea5ed42e9cf0b6a27dda,a07f81e70c8d75abc7a1,0.013333333333333322,0.9577012193319226,143.3611111111095
obss_intensity,obss-intensity-qualification-p18,21042,1,score_aware_t2_v2,5739c4a1a126fcd3616b,42411b93fe5343fec1ae,0.053888888888888875,1.0917443974117353,1327.5149999999994
obss_intensity,obss-intensity-qualification-p18,21042,1,distributional_shadow_t2,505eab239cf0e2fa20a1,d2a5491b8175643541d8,0.033333333333333326,1.108071161073236,590.9155555555553
obss_intensity,obss-intensity-qualification-p18,21043,1,str_mlo_nmaxinflights_1,0ec3c5e9256c069a483a,a54de809c84fbc19f0e0,0.001666666666666667,0.7255878563077747,-596.5777777777776
obss_intensity,obss-intensity-qualification-p18,21043,1,score_aware_t2_v2,32a1837eac8df12b3e4b,81214969272897af4b5e,0.003333333333333334,0.7198826983367613,-1028.7083333333335
obss_intensity,obss-intensity-qualification-p18,21043,1,distributional_shadow_t2,dab6c0a878ddc497f48b,ddeeefe5ab6338a2f21b,0.009444444444444443,0.7111492975592081,-798.0638888888889
obss_intensity,obss-intensity-qualification-p18,21044,1,str_mlo_nmaxinflights_1,0138971c7999a5c94a13,6caadc231398080ef34d,0.013888888888888881,0.8192404547632947,-409.31944444444434
obss_intensity,obss-intensity-qualification-p18,21044,1,score_aware_t2_v2,39343ff7dac44dac946d,4a087e2696838f73f9b7,-0.020555555555555563,0.9605445275243542,-1408.3183333333327
obss_intensity,obss-intensity-qualification-p18,21044,1,distributional_shadow_t2,3fa11e28294476ca41e6,0f46cfc66ea69f25084c,0.007222222222222213,0.9405971525166118,-363.76444444444314
obss_intensity,obss-intensity-qualification-p19,21045,1,str_mlo_nmaxinflights_1,28dbcfeeba5ac0474d83,7684539d79757d5a86f2,-0.026111111111111085,0.944542095919567,-673.1183333333338
obss_intensity,obss-intensity-qualification-p19,21045,1,score_aware_t2_v2,82b3c5e3cd7439c12554,fc7a6ae26c51c5ede6f4,0.09833333333333333,1.0282086482059685,2219.378333333336
obss_intensity,obss-intensity-qualification-p19,21045,1,distributional_shadow_t2,c85ba966b51a3ec0bdbc,8d626a0fe7cf583cd19c,0.07722222222222225,1.041095458922819,1714.6655555555553
obss_intensity,obss-intensity-qualification-p19,21046,1,str_mlo_nmaxinflights_1,80f2e48b579e8aa72af0,05208e7a96521063d62c,-0.11722222222222223,1.5019345449252326,-1759.8199999999997
obss_intensity,obss-intensity-qualification-p19,21046,1,score_aware_t2_v2,e6afbc10d239a8e5e2ef,89398c378028e73585e8,-0.029444444444444495,1.4941371154488752,11.141111111111968
obss_intensity,obss-intensity-qualification-p19,21046,1,distributional_shadow_t2,490ccf45e74f65cb0199,c02f78fe97c978c98e7a,-0.04055555555555557,1.4979246327525118,-171.44444444444525
obss_intensity,obss-intensity-qualification-p19,21047,1,str_mlo_nmaxinflights_1,bf911ffc159f398accaf,db88a4ac364e5d44194a,0.08111111111111112,1.0051969684841808,2869.1355555555556
obss_intensity,obss-intensity-qualification-p19,21047,1,score_aware_t2_v2,b522a6d52de5966dfd69,219fe4094fda97edc148,-0.059444444444444466,0.9128046010924294,-2720.077222222222
obss_intensity,obss-intensity-qualification-p19,21047,1,distributional_shadow_t2,78e1bddd69f5a225f0b1,22682ce02629a3391a9d,-0.07555555555555554,0.9382804587501085,-2752.7349999999988
obss_intensity,obss-intensity-qualification-p19,21048,1,str_mlo_nmaxinflights_1,6886e189336bcfc31a66,34fa3f0801ec75ae74ba,0.03388888888888891,0.8998913687156459,850.3866666666654
obss_intensity,obss-intensity-qualification-p19,21048,1,score_aware_t2_v2,dc3a4e7f89b342c002c3,1572ef3d01691dfb929d,0.03277777777777777,0.9236742828805851,765.7855555555561
obss_intensity,obss-intensity-qualification-p19,21048,1,distributional_shadow_t2,30c63450ab80390a4c4c,2ecd3a31d2dcd299f976,0.022777777777777758,0.9624905797138266,263.41388888889014
obss_intensity,obss-intensity-qualification-p20,21049,1,str_mlo_nmaxinflights_1,9893eb6f2fe9e4ed4f1a,9afef8f7c1a3b4631f25,-0.0005555555555555314,0.9556072229221556,-15.276666666664823
obss_intensity,obss-intensity-qualification-p20,21049,1,score_aware_t2_v2,c146c6c2776be572f63b,9ffc165938dc5e1eafec,0.0022222222222222365,0.85011142323947,56.79055555555533
