analysis,average_precision,brier_score,calibration_error,degradation_profile,effective_calibration_bin_count,eligible_frames,eligible_misses,feature_set,link,model,partition,pipeline_type,prevalence,requested_calibration_bin_count,roc_auc,sample_offset_us,scenario_id,stage,subgroup_dimension,subgroup_value
subgroup,0.3027766398151709,0.04240886613730435,0.024837835505515878,,10,720,36,F0+F1-ideal+F2,0,histogram_gradient_boosting,ood:obss_only,model,0.05,10,0.8188352826510721,4000,obss_only,T4,frame_type,I_FRAME
subgroup,0.2861512495646635,0.03484958226039755,0.014864804692262524,,10,12182,503,F0+F1-ideal+F2,0,histogram_gradient_boosting,ood:obss_only,model,0.04129042850106715,10,0.7273771532973579,4000,obss_only,T4,frame_type,P_FRAME
subgroup,0.2861512495646635,0.03484958226039755,0.014864804692262524,,10,12182,503,F0+F1-ideal+F2,0,histogram_gradient_boosting,ood:obss_only,model,0.04129042850106715,10,0.7273771532973579,4000,obss_only,T4,frame_size_bytes,12000
subgroup,0.3027766398151709,0.04240886613730435,0.024837835505515878,,10,720,36,F0+F1-ideal+F2,0,histogram_gradient_boosting,ood:obss_only,model,0.05,10,0.8188352826510721,4000,obss_only,T4,frame_size_bytes,48000
subgroup,0.6788153716676719,0.20247563464019797,0.19022175309019237,,10,21068,6367,F0+F1-ideal+F2,0,histogram_gradient_boosting,ood:obss_plus_legacy_mixed8,model,0.3022118853237137,10,0.8069400438778249,4000,obss_plus_legacy_mixed8,T4,miss_regime,ood
subgroup,0.6788153716676719,0.20247563464019797,0.19022175309019237,,10,21068,6367,F0+F1-ideal+F2,0,histogram_gradient_boosting,ood:obss_plus_legacy_mixed8,model,0.3022118853237137,10,0.8069400438778249,4000,obss_plus_legacy_mixed8,T4,correlation_mode,independent
subgroup,0.6531204278756061,0.17481797849451372,0.13945893481883895,,10,720,194,F0+F1-ideal+F2,0,histogram_gradient_boosting,ood:obss_plus_legacy_mixed8,model,0.26944444444444443,10,0.8029281486417624,4000,obss_plus_legacy_mixed8,T4,frame_type,I_FRAME
subgroup,0.6814417940931621,0.20345428180084735,0.1920487856529864,,10,20348,6173,F0+F1-ideal+F2,0,histogram_gradient_boosting,ood:obss_plus_legacy_mixed8,model,0.3033713387065068,10,0.8087798917228152,4000,obss_plus_legacy_mixed8,T4,frame_type,P_FRAME
subgroup,0.6814417940931621,0.20345428180084735,0.1920487856529864,,10,20348,6173,F0+F1-ideal+F2,0,histogram_gradient_boosting,ood:obss_plus_legacy_mixed8,model,0.3033713387065068,10,0.8087798917228152,4000,obss_plus_legacy_mixed8,T4,frame_size_bytes,12000
subgroup,0.6531204278756061,0.17481797849451372,0.13945893481883895,,10,720,194,F0+F1-ideal+F2,0,histogram_gradient_boosting,ood:obss_plus_legacy_mixed8,model,0.26944444444444443,10,0.8029281486417624,4000,obss_plus_legacy_mixed8,T4,frame_size_bytes,48000
per_link,0.48723833461773913,0.1054464741315038,0.015610689936572658,polling_1ms,10,11095,1736,F0+F1-degraded:polling_1ms,0,histogram_gradient_boosting,in_distribution_test,model,0.15646687697160883,10,0.794832920380737,4000,,T4,,
per_link,0.23700185666219487,0.036185166703472674,0.011751524038922429,polling_1ms,10,12902,539,F0+F1-degraded:polling_1ms,0,histogram_gradient_boosting,ood:obss_only,model,0.04177646876453263,10,0.6773784274910908,4000,obss_only,T4,,
per_link,0.633867554525019,0.21217158780695708,0.1967382897058548,polling_1ms,10,21068,6367,F0+F1-degraded:polling_1ms,0,histogram_gradient_boosting,ood:obss_plus_legacy_mixed8,model,0.3022118853237137,10,0.7725675764623998,4000,obss_plus_legacy_mixed8,T4,,
per_link,0.49618188428056653,0.1045338435790226,0.01586881752224968,polling_1ms,10,11095,1736,F0+F1-degraded+F2:polling_1ms,0,histogram_gradient_boosting,in_distribution_test,model,0.15646687697160883,10,0.7988051066446797,4000,,T4,,
per_link,0.2664800682910871,0.035603741752965094,0.011852756451507872,polling_1ms,10,12902,539,F0+F1-degraded+F2:polling_1ms,0,histogram_gradient_boosting,ood:obss_only,model,0.04177646876453263,10,0.7147437960867433,4000,obss_only,T4,,
per_link,0.669297648794873,0.20340941002614554,0.1884324587020687,polling_1ms,10,21068,6367,F0+F1-degraded+F2:polling_1ms,0,histogram_gradient_boosting,ood:obss_plus_legacy_mixed8,model,0.3022118853237137,10,0.7976251058652871,4000,obss_plus_legacy_mixed8,T4,,
per_link,0.25240412812242413,0.19789971211589644,0.1532482771468153,,10,17944,4083,,1,retry_pressure,in_distribution_test,heuristic,0.22754123941150245,10,0.5599972120947592,4000,,T4,,
per_link,0.1052355498683536,0.13171431850192505,0.2927952341962955,,10,12650,626,,1,retry_pressure,ood:obss_only,heuristic,0.04948616600790514,10,0.6711956810553548,4000,obss_only,T4,,
per_link,0.4328626875735341,0.22934178870170382,0.07249102609396363,,10,27424,10090,,1,retry_pressure,ood:obss_plus_legacy_mixed8,heuristic,0.36792590431738625,10,0.6002886619935979,4000,obss_plus_legacy_mixed8,T4,,
per_link,0.22754123941150245,0.25,0.27245876058849755,,1,17944,4083,,1,delivery_drought,in_distribution_test,heuristic,0.22754123941150245,10,0.5,4000,,T4,,
per_link,0.04948616600790514,0.25,0.4505138339920949,,1,12650,626,,1,delivery_drought,ood:obss_only,heuristic,0.04948616600790514,10,0.5,4000,obss_only,T4,,
per_link,0.36792590431738625,0.25,0.13207409568261375,,1,27424,10090,,1,delivery_drought,ood:obss_plus_legacy_mixed8,heuristic,0.36792590431738625,10,0.5,4000,obss_plus_legacy_mixed8,T4,,
per_link,0.3970218439762642,0.17605196184319288,0.12757372293194807,,10,17944,4083,,1,byte_service_queue_slack,in_distribution_test,heuristic,0.22754123941150245,10,0.688474029694389,4000,,T4,,
per_link,0.097986109863068,0.11278937659310642,0.2492792245257806,,10,12650,626,,1,byte_service_queue_slack,ood:obss_only,heuristic,0.04948616600790514,10,0.6851824838076774,4000,obss_only,T4,,
per_link,0.5995500338536258,0.20512338712585673,0.09716056124368572,,10,27424,10090,,1,byte_service_queue_slack,ood:obss_plus_legacy_mixed8,heuristic,0.36792590431738625,10,0.729040513193649,4000,obss_plus_legacy_mixed8,T4,,
per_link,0.31470781452989716,0.1989684916340793,0.17611322828954193,,10,17944,4083,,1,packet_count_additive_baseline,in_distribution_test,heuristic,0.22754123941150245,10,0.6753037571891087,4000,,T4,,
per_link,0.13442327221559042,0.15647992785225173,0.3309037687526513,,10,12650,626,,1,packet_count_additive_baseline,ood:obss_only,heuristic,0.04948616600790514,10,0.7392177173873765,4000,obss_only,T4,,
per_link,0.5422273786946749,0.23140767601593593,0.20742017807646593,,10,27424,10090,,1,packet_count_additive_baseline,ood:obss_plus_legacy_mixed8,heuristic,0.36792590431738625,10,0.7321666727844461,4000,obss_plus_legacy_mixed8,T4,,
per_link,0.22807332431097682,0.20017432105158264,0.15570221414178306,,2,17944,4083,F0,1,logistic_regression,in_distribution_test,model,0.22754123941150245,10,0.5015099710372727,4000,,T4,,
per_link,0.05034161589729462,0.1573107595724882,0.33165066878664423,,2,12650,626,F0,1,logistic_regression,ood:obss_only,model,0.04948616600790514,10,0.5089324811505849,4000,obss_only,T4,,
per_link,0.36781314268610266,0.23303725548209306,0.01993691831772264,,2,27424,10090,F0,1,logistic_regression,ood:obss_plus_legacy_mixed8,model,0.36792590431738625,10,0.4997574843599253,4000,obss_plus_legacy_mixed8,T4,,
per_link,0.6283659143733854,0.12855346231562015,0.01962640380282173,,10,17944,4083,F0+F1-ideal,1,histogram_gradient_boosting,in_distribution_test,model,0.22754123941150245,10,0.811917881436564,4000,,T4,,
per_link,0.17967885346483123,0.04502819392047808,0.018310606127035826,,10,12650,626,F0+F1-ideal,1,histogram_gradient_boosting,ood:obss_only,model,0.04948616600790514,10,0.6443503435089353,4000,obss_only,T4,,
per_link,0.7621795906518313,0.17547083695182772,0.11386869927746768,,10,27424,10090,F0+F1-ideal,1,histogram_gradient_boosting,ood:obss_plus_legacy_mixed8,model,0.36792590431738625,10,0.8235641743061723,4000,obss_plus_legacy_mixed8,T4,,
per_link,0.6348923509163951,0.1273472894404111,0.02134946309589645,,10,17944,4083,F0+F1-ideal+F2,1,histogram_gradient_boosting,in_distribution_test,model,0.22754123941150245,10,0.8158423554615228,4000,,T4,,
per_link,0.22187613331165193,0.04307425901214099,0.01591531990639434,,10,12650,626,F0+F1-ideal+F2,1,histogram_gradient_boosting,ood:obss_only,model,0.04948616600790514,10,0.6707397239599607,4000,obss_only,T4,,
per_link,0.7754657322632021,0.16913708337489472,0.1079908150139482,,10,27424,10090,F0+F1-ideal+F2,1,histogram_gradient_boosting,ood:obss_plus_legacy_mixed8,model,0.36792590431738625,10,0.8333655117099446,4000,obss_plus_legacy_mixed8,T4,,
per_link,0.6348923509163951,0.1273472894404111,0.02134946309589645,,10,17944,4083,F0+F1-ideal+F2-exportable,1,histogram_gradient_boosting,in_distribution_test,model,0.22754123941150245,10,0.8158423554615228,4000,,T4,,
per_link,0.22187613331165193,0.04307425901214099,0.01591531990639434,,10,12650,626,F0+F1-ideal+F2-exportable,1,histogram_gradient_boosting,ood:obss_only,model,0.04948616600790514,10,0.6707397239599607,4000,obss_only,T4,,
per_link,0.7754657322632021,0.16913708337489472,0.1079908150139482,,10,27424,10090,F0+F1-ideal+F2-exportable,1,histogram_gradient_boosting,ood:obss_plus_legacy_mixed8,model,0.36792590431738625,10,0.8333655117099446,4000,obss_plus_legacy_mixed8,T4,,
per_link,0.6490596058056126,0.12495350470654815,0.02105771041810904,,10,17944,4083,F0+F1-ideal+F2+F3,1,histogram_gradient_boosting,in_distribution_test,model,0.22754123941150245,10,0.8186889590241363,4000,,T4,,
per_link,0.23585395745630064,0.043059834168214475,0.010224504729792888,,10,12650,626,F0+F1-ideal+F2+F3,1,histogram_gradient_boosting,ood:obss_only,model,0.04948616600790514,10,0.6870388615739766,4000,obss_only,T4,,
per_link,0.7743833470367602,0.16977691423045263,0.10917879959461582,,10,27424,10090,F0+F1-ideal+F2+F3,1,histogram_gradient_boosting,ood:obss_plus_legacy_mixed8,model,0.36792590431738625,10,0.8313416044568538,4000,obss_plus_legacy_mixed8,T4,,
per_link,0.6157238155831489,0.13093935720388533,0.019050352300690104,,10,17944,4083,F0+F1-polling-1ms,1,histogram_gradient_boosting,in_distribution_test,model,0.22754123941150245,10,0.8024267497687891,4000,,T4,,
per_link,0.1493645233858695,0.04607576672164175,0.027024622697729164,,10,12650,626,F0+F1-polling-1ms,1,histogram_gradient_boosting,ood:obss_only,model,0.04948616600790514,10,0.5702212454749712,4000,obss_only,T4,,
per_link,0.7491985160520527,0.18074716588084125,0.11608968680912003,,10,27424,10090,F0+F1-polling-1ms,1,histogram_gradient_boosting,ood:obss_plus_legacy_mixed8,model,0.36792590431738625,10,0.812813111670745,4000,obss_plus_legacy_mixed8,T4,,
per_link,0.6293587705028182,0.12836966256367907,0.020144285620125716,,10,17944,4083,F0+F1-polling-1ms+F2,1,histogram_gradient_boosting,in_distribution_test,model,0.22754123941150245,10,0.8117165719904436,4000,,T4,,
per_link,0.21668430661566968,0.04324850316047874,0.021447838383317184,,10,12650,626,F0+F1-polling-1ms+F2,1,histogram_gradient_boosting,ood:obss_only,model,0.04948616600790514,10,0.6285175256515723,4000,obss_only,T4,,
per_link,0.770057665099597,0.17089248207566746,0.10617421642161336,,10,27424,10090,F0+F1-polling-1ms+F2,1,histogram_gradient_boosting,ood:obss_plus_legacy_mixed8,model,0.36792590431738625,10,0.8299418593681444,4000,obss_plus_legacy_mixed8,T4,,
per_link,0.6293587705028182,0.12836966256367907,0.020144285620125716,,10,17944,4083,F0+F1-polling-1ms+F2-exportable,1,histogram_gradient_boosting,in_distribution_test,model,0.22754123941150245,10,0.8117165719904436,4000,,T4,,
per_link,0.21668430661566968,0.04324850316047874,0.021447838383317184,,10,12650,626,F0+F1-polling-1ms+F2-exportable,1,histogram_gradient_boosting,ood:obss_only,model,0.04948616600790514,10,0.6285175256515723,4000,obss_only,T4,,
per_link,0.770057665099597,0.17089248207566746,0.10617421642161336,,10,27424,10090,F0+F1-polling-1ms+F2-exportable,1,histogram_gradient_boosting,ood:obss_plus_legacy_mixed8,model,0.36792590431738625,10,0.8299418593681444,4000,obss_plus_legacy_mixed8,T4,,
subgroup,0.3304594327905406,0.11100156272110272,0.03097442259461164,,10,4458,625,F0+F1-ideal+F2,1,histogram_gradient_boosting,in_distribution_test,model,0.1401973979362943,10,0.7027717192799374,4000,,T4,miss_regime,medium
subgroup,0.7235069599066662,0.17601254376729764,0.01888965994290128,,10,4693,1777,F0+F1-ideal+F2,1,histogram_gradient_boosting,in_distribution_test,model,0.3786490517792457,10,0.7775731164792004,4000,,T4,miss_regime,off_target
subgroup,0.0871659164391657,0.03551084597192014,0.04210921237114852,,10,3752,128,F0+F1-ideal+F2,1,histogram_gradient_boosting,in_distribution_test,model,0.03411513859275053,10,0.6851847061258279,4000,,T4,miss_regime,low
subgroup,0.6602504143412526,0.1668357229519491,0.026810679572051924,,10,4981,1553,F0+F1-ideal+F2,1,histogram_gradient_boosting,in_distribution_test,model,0.3117847821722546,10,0.7604971482154087,4000,,T4,miss_regime,high
subgroup,,4.161829716918331e-05,0.006246051383835385,,10,60,0,F0+F1-ideal+F2,1,histogram_gradient_boosting,in_distribution_test,model,0.0,10,,4000,,T4,miss_regime,unloaded
subgroup,0.6089784573608665,0.14290967411397132,0.03641114615931224,,10,4798,1173,F0+F1-ideal+F2,1,histogram_gradient_boosting,in_distribution_test,model,0.2444768653605669,10,0.7787166416791604,4000,,T4,correlation_mode,common_bursts
