comparison_id,candidate_arm_id,baseline_arm_id,family_id,scenario_id,candidate__all_generated_deadline_miss_rate,baseline__all_generated_deadline_miss_rate,candidate__completed_frame_hf7_p99_us,baseline__completed_frame_hf7_p99_us,candidate__sender_airtime_us,baseline__sender_airtime_us,candidate__background_throughput_mbps,baseline__background_throughput_mbps,deadline_miss_delta,completed_p99_delta_us,sender_airtime_ratio,background_throughput_loss,relative_deadline_miss_reduction
distributional_shadow_t2_minus_score_aware_t2_v2,distributional_shadow_t2,score_aware_t2_v2,obss_geometry_mac,obss-geometry-mac-qualification-p18,0.014305555555555556,0.00875,20592.22249999998,19949.06249999999,5056022.25,5023189.25,26.52368,26.52368,0.005555555555555555,643.1599999999926,1.0065362856874245,0.0,-0.6349206349206349
distributional_shadow_t2_minus_score_aware_t2_v2,distributional_shadow_t2,score_aware_t2_v2,obss_geometry_mac,obss-geometry-mac-qualification-p19,0.011527777777777777,0.010555555555555556,19887.502499999984,20462.602500000015,5441212.75,5244498.0,26.86716,26.86652,0.0009722222222222215,-575.1000000000313,1.0375087853975729,-2.3821469993023925e-05,-0.09210526315789469
distributional_shadow_t2_minus_score_aware_t2_v2,distributional_shadow_t2,score_aware_t2_v2,obss_geometry_mac,obss-geometry-mac-qualification-p20,0.012638888888888889,0.012361111111111111,18132.655000000002,18948.542500000003,5302288.0,5002335.25,26.464,26.464,0.00027777777777777783,-815.8875000000007,1.0599625444935943,0.0,-0.022471910112359605
distributional_shadow_t2_minus_score_aware_t2_v2,distributional_shadow_t2,score_aware_t2_v2,video_workload,video-workload-qualification-p16,0.028541666666666667,0.02777777777777778,11417.787500000006,11542.612499999997,6790170.25,6751311.25,26.2352,26.2348,0.0007638888888888869,-124.82499999999163,1.0057557707771212,-1.524692393295446e-05,-0.027499999999999858
distributional_shadow_t2_minus_score_aware_t2_v2,distributional_shadow_t2,score_aware_t2_v2,video_workload,video-workload-qualification-p17,0.042986111111111114,0.04597222222222223,12784.117500000004,12957.282499999998,9868357.5,9855391.0,26.73844,26.738680000000002,-0.002986111111111113,-173.1649999999936,1.0013156758570005,8.97576095759689e-06,0.06495468277945626
distributional_shadow_t2_minus_score_aware_t2_v2,distributional_shadow_t2,score_aware_t2_v2,video_workload,video-workload-qualification-p18,0.0036458333333333334,0.004861111111111111,18490.784999999985,19552.639999999967,4412670.0,4194030.5,26.8598,26.85976,-0.0012152777777777778,-1061.8549999999814,1.0521311182643998,-1.4892165827173898e-06,0.25
distributional_shadow_t2_minus_score_aware_t2_v2,distributional_shadow_t2,score_aware_t2_v2,video_workload,video-workload-qualification-p19,0.004166666666666667,0.0044444444444444444,13855.094999999996,15477.090000000018,4489400.25,4213265.5,26.34396,26.3436,-0.00027777777777777783,-1621.9950000000226,1.065539366080775,-1.3665558238118436e-05,0.0625
distributional_shadow_t2_minus_score_aware_t2_v2,distributional_shadow_t2,score_aware_t2_v2,video_workload,video-workload-qualification-p20,0.007222222222222222,0.004907407407407407,9869.432499999999,10202.395000000004,4472715.25,4342764.0,26.4586,26.45812,0.0023148148148148147,-332.9625000000051,1.0299236269804208,-1.8141878561195313e-05,-0.47169811320754707
distributional_shadow_t2_minus_score_aware_t2_v2,distributional_shadow_t2,score_aware_t2_v2,legacy_coexistence,legacy-coexistence-qualification-p16,0.02625,0.03166666666666667,23920.68749999997,24452.999999999978,5422385.0,5283358.0,26.56472,26.56484,-0.00541666666666667,-532.3125000000073,1.0263141358204384,4.517249115765232e-06,0.17105263157894746
distributional_shadow_t2_minus_score_aware_t2_v2,distributional_shadow_t2,score_aware_t2_v2,legacy_coexistence,legacy-coexistence-qualification-p17,0.46069444444444446,0.47388888888888886,32467.5775,32564.785,7276596.0,7029593.75,26.85952,26.85932,-0.013194444444444398,-97.20750000000044,1.0351374857188582,-7.446204892680441e-06,0.02784290738569739
distributional_shadow_t2_minus_score_aware_t2_v2,distributional_shadow_t2,score_aware_t2_v2,legacy_coexistence,legacy-coexistence-qualification-p18,0.27652777777777776,0.2797222222222222,31860.110000000008,31903.085000000003,7450001.75,7370389.0,26.53752,26.536360000000002,-0.003194444444444444,-42.97499999999491,1.0108017025967015,-4.371360653832035e-05,0.011420059582919584
distributional_shadow_t2_minus_score_aware_t2_v2,distributional_shadow_t2,score_aware_t2_v2,legacy_coexistence,legacy-coexistence-qualification-p19,0.12305555555555556,0.12444444444444444,28248.91250000001,28793.270000000004,6075551.0,6018301.75,25.511000000000003,25.51124,-0.001388888888888884,-544.3574999999946,1.009512525688829,9.407617975409899e-06,0.011160714285714302
distributional_shadow_t2_minus_score_aware_t2_v2,distributional_shadow_t2,score_aware_t2_v2,legacy_coexistence,legacy-coexistence-qualification-p20,0.08513888888888889,0.08652777777777777,26900.614999999976,27043.379999999986,5771452.5,5778618.75,26.69256,26.69312,-0.001388888888888884,-142.76500000001033,0.9987598680047892,2.097918864485404e-05,0.0160513643659711
distributional_shadow_t2_minus_score_aware_t2_v2,distributional_shadow_t2,score_aware_t2_v2,compound_shift,compound-shift-qualification-p16,0.4973958333333333,0.5170138888888889,40365.2,40504.0925,5128817.0,4855134.5,39.48332,39.49224,-0.01961805555555557,-138.89250000000175,1.0563697051029173,0.0002258671576998994,0.03794492948287442
distributional_shadow_t2_minus_score_aware_t2_v2,distributional_shadow_t2,score_aware_t2_v2,compound_shift,compound-shift-qualification-p17,0.2075,0.22083333333333333,30955.605000000003,30552.245,5843566.75,5784886.75,28.330759999999998,28.33232,-0.013333333333333336,403.3600000000042,1.010143673080549,5.506079276251796e-05,0.060377358490566024
distributional_shadow_t2_minus_score_aware_t2_v2,distributional_shadow_t2,score_aware_t2_v2,compound_shift,compound-shift-qualification-p18,0.04565972222222222,0.050347222222222224,32266.67500000001,33014.70249999999,3895725.25,3911205.75,40.21164,40.21628,-0.004687500000000004,-748.027499999982,0.9960420133867925,0.00011537616109680293,0.09310344827586214
distributional_shadow_t2_minus_score_aware_t2_v2,distributional_shadow_t2,score_aware_t2_v2,compound_shift,compound-shift-qualification-p19,0.26416666666666666,0.2713888888888889,31986.282499999998,31939.359999999986,7172107.5,7126437.75,22.74736,22.74832,-0.007222222222222241,46.922500000011496,1.0064084963065874,4.2200918573320756e-05,0.026612077789150534
distributional_shadow_t2_minus_score_aware_t2_v2,distributional_shadow_t2,score_aware_t2_v2,compound_shift,compound-shift-qualification-p21,0.1575925925925926,0.17342592592592593,20708.415,20738.14,8164040.0,7873673.25,22.12868,22.12932,-0.015833333333333338,-29.724999999998545,1.0368781813494736,2.8920906742779806e-05,0.09129738387613462
